intersection_name,edge_direction,lane_direction,time,n_vehicles
h,north,leftType,16:12:23,10
h,north,straightType,16:12:23,2
h,north,leftType,16:14:57,4
h,north,straightType,16:14:57,2
h,north,leftType,16:17:31,5
h,north,straightType,16:17:31,1
h,north,leftType,16:20:05,6
h,north,straightType,16:20:05,0
h,north,leftType,16:22:39,1
h,north,straightType,16:22:39,1
h,north,leftType,16:25:13,5
h,north,straightType,16:25:13,2
h,north,leftType,16:27:47,3
h,north,straightType,16:27:47,2
h,north,leftType,16:30:21,4
h,north,straightType,16:30:21,2
h,north,leftType,16:32:55,6
h,north,straightType,16:32:55,2
h,north,leftType,16:35:29,8
h,north,straightType,16:35:29,3
h,north,leftType,16:38:04,4
h,north,straightType,16:38:04,1
h,north,leftType,16:40:37,9
h,north,straightType,16:40:37,3
h,north,leftType,16:43:11,6
h,north,straightType,16:43:11,1
h,north,leftType,16:46:11,8
h,north,straightType,16:46:11,1
h,north,leftType,16:49:11,7
h,north,straightType,16:49:11,0
h,north,leftType,16:52:11,4
h,north,straightType,16:52:11,0
h,north,leftType,16:55:11,12
h,north,straightType,16:55:11,4
h,north,leftType,16:58:11,11
h,north,straightType,16:58:11,1
h,north,straightType,17:01:09,1
h,north,leftType,17:01:11,10
h,north,leftType,17:04:11,11
h,north,straightType,17:04:11,1
h,north,leftType,17:07:11,6
h,north,straightType,17:07:11,1
h,north,leftType,17:10:11,8
h,north,straightType,17:10:11,3
h,north,leftType,17:13:11,9
h,north,straightType,17:13:11,2
h,north,leftType,17:16:16,9
h,north,straightType,17:16:16,1
h,north,straightType,17:19:22,0
h,north,straightType,17:22:26,0
h,north,straightType,17:25:32,0
h,north,leftType,17:26:53,14
h,north,straightType,17:28:37,2
h,north,leftType,17:28:40,10
h,north,straightType,17:28:48,0
h,north,leftType,17:29:37,0
h,north,straightType,17:31:41,1
h,north,leftType,17:31:58,8
h,north,straightType,17:34:46,0
h,north,leftType,17:34:53,2
h,north,straightType,17:37:52,1
h,north,leftType,17:38:05,7
h,north,straightType,17:39:41,0
h,north,leftType,17:40:56,8
h,north,straightType,17:40:58,2
h,north,straightType,17:42:20,0
h,north,leftType,17:44:03,4
h,north,straightType,17:44:03,2
h,north,leftType,17:47:06,1
h,north,straightType,17:47:10,1
h,north,leftType,17:50:11,8
h,north,straightType,17:50:11,4
h,north,leftType,17:53:16,14
h,north,straightType,17:53:16,1
h,north,leftType,17:56:21,12
h,north,straightType,17:56:21,4
h,north,leftType,17:59:27,18
h,north,straightType,17:59:27,0
h,north,leftType,18:02:31,7
h,north,straightType,18:02:31,2
h,north,leftType,18:05:36,7
h,north,straightType,18:05:36,2
h,north,leftType,18:08:41,12
h,north,straightType,18:08:41,3
h,north,leftType,18:11:46,12
h,north,straightType,18:11:46,4
h,north,leftType,18:14:51,11
h,north,straightType,18:14:51,2
h,north,leftType,18:17:56,11
h,north,straightType,18:17:56,4
h,north,leftType,18:21:01,16
h,north,straightType,18:21:01,2
h,north,leftType,18:24:06,7
h,north,straightType,18:24:06,1
h,north,leftType,18:27:11,16
h,north,straightType,18:27:11,1
h,north,leftType,18:30:16,15
h,north,straightType,18:30:16,4
h,north,leftType,18:33:21,10
h,north,straightType,18:33:21,4
a,north,straightType,0:01:42,7
a,north,leftType,0:01:44,1
a,north,straightType,0:03:56,6
a,north,leftType,0:03:58,1
a,north,leftType,0:06:29,0
a,north,straightType,0:06:29,11
a,north,straightType,0:08:58,9
a,north,leftType,0:09:00,2
a,north,straightType,0:11:29,7
a,north,leftType,0:11:31,0
a,north,straightType,0:14:01,10
a,north,leftType,0:14:02,1
a,north,straightType,0:16:30,7
a,north,leftType,0:16:33,1
a,north,straightType,0:19:02,9
a,north,leftType,0:19:04,0
a,north,straightType,0:21:32,5
a,north,leftType,0:21:35,1
a,north,straightType,0:24:04,14
a,north,leftType,0:24:06,2
a,north,straightType,0:26:35,8
a,north,leftType,0:26:37,0
a,north,straightType,0:29:06,16
a,north,leftType,0:29:08,0
a,north,straightType,0:31:37,9
a,north,leftType,0:31:39,1
a,north,straightType,0:34:08,16
a,north,leftType,0:34:10,0
a,north,straightType,0:36:38,8
a,north,leftType,0:36:41,2
a,north,straightType,0:39:10,6
a,north,leftType,0:39:12,1
a,north,straightType,0:41:41,6
a,north,leftType,0:41:43,2
a,north,straightType,0:44:11,7
a,north,leftType,0:44:14,2
a,north,straightType,0:46:42,4
a,north,leftType,0:46:45,2
a,north,straightType,0:49:14,6
a,north,leftType,0:49:16,1
a,north,straightType,0:51:44,9
a,north,leftType,0:51:47,0
a,north,straightType,0:54:16,7
a,north,leftType,0:54:18,0
a,north,straightType,0:56:46,9
a,north,leftType,0:56:49,2
a,north,straightType,0:59:17,4
a,north,leftType,0:59:20,0
a,north,straightType,1:01:48,5
a,north,leftType,1:01:51,2
a,north,straightType,1:04:19,4
a,north,leftType,1:04:22,1
a,north,straightType,1:06:50,10
a,north,leftType,1:06:53,2
a,north,straightType,1:09:21,2
a,north,leftType,1:09:24,0
a,north,straightType,1:11:52,4
a,north,leftType,1:11:55,0
a,north,straightType,1:14:23,6
a,north,leftType,1:14:26,0
a,north,straightType,1:16:54,11
a,north,leftType,1:16:57,2
a,north,straightType,1:19:25,5
a,north,leftType,1:19:28,0
a,north,straightType,1:21:56,7
a,north,leftType,1:21:59,1
a,north,straightType,1:24:27,6
a,north,leftType,1:24:30,2
a,north,straightType,1:26:59,6
a,north,leftType,1:27:01,0
a,north,straightType,1:29:29,9
a,north,leftType,1:29:32,2
a,north,straightType,1:32:00,13
a,north,leftType,1:32:03,0
a,north,straightType,1:34:31,4
a,north,leftType,1:34:34,1
a,north,straightType,1:37:02,5
a,north,leftType,1:37:05,0
a,north,straightType,1:39:34,6
a,north,leftType,1:39:36,0
a,north,straightType,1:42:04,4
a,north,leftType,1:42:07,0
a,north,straightType,1:44:35,3
a,north,leftType,1:44:38,0
a,north,straightType,1:47:07,7
a,north,leftType,1:47:09,0
a,north,straightType,1:49:37,12
a,north,leftType,1:49:40,2
a,north,straightType,1:52:08,4
a,north,leftType,1:52:11,1
a,north,straightType,1:54:39,6
a,north,leftType,1:54:42,1
a,north,straightType,1:57:10,4
a,north,leftType,1:57:13,0
a,north,straightType,1:59:41,7
a,north,leftType,1:59:44,0
a,north,straightType,2:04:43,3
a,north,leftType,2:04:46,0
a,north,straightType,2:07:12,2
a,north,leftType,2:07:15,1
a,north,straightType,2:09:41,7
a,north,leftType,2:09:44,0
a,north,straightType,2:12:11,8
a,north,leftType,2:12:13,1
a,north,straightType,2:14:39,2
a,north,leftType,2:14:42,2
a,north,straightType,2:17:09,3
a,north,leftType,2:17:11,0
a,north,straightType,2:19:38,3
a,north,leftType,2:19:40,2
a,north,straightType,2:22:06,11
a,north,leftType,2:22:09,1
a,north,straightType,2:24:35,6
a,north,leftType,2:24:38,1
a,north,straightType,2:27:04,4
a,north,leftType,2:27:07,1
a,north,straightType,2:29:33,4
a,north,leftType,2:29:36,0
a,north,straightType,2:32:03,6
a,north,leftType,2:32:05,0
a,north,straightType,2:34:31,5
a,north,leftType,2:34:34,1
a,north,straightType,2:37:00,7
a,north,leftType,2:37:03,0
a,north,straightType,2:39:29,5
a,north,leftType,2:39:32,0
a,north,straightType,2:41:58,2
a,north,leftType,2:42:01,1
a,north,straightType,2:44:27,2
a,north,leftType,2:44:30,0
a,north,straightType,2:46:56,3
a,north,leftType,2:46:59,1
a,north,straightType,2:49:25,0
a,north,leftType,2:49:28,0
a,north,straightType,2:51:54,6
a,north,leftType,2:51:57,0
a,north,straightType,2:54:23,2
a,north,leftType,2:54:26,0
a,north,straightType,2:56:52,2
a,north,leftType,2:56:55,0
a,north,straightType,2:59:21,3
a,north,leftType,2:59:24,3
a,north,straightType,3:01:50,4
a,north,leftType,3:01:53,0
a,north,straightType,3:04:20,4
a,north,leftType,3:04:22,1
a,north,straightType,3:06:48,1
a,north,leftType,3:06:51,1
a,north,straightType,3:09:17,4
a,north,leftType,3:09:20,1
a,north,straightType,3:11:47,1
a,north,leftType,3:11:49,0
a,north,straightType,3:14:16,4
a,north,leftType,3:14:18,0
a,north,straightType,3:16:45,6
a,north,leftType,3:16:47,0
a,north,straightType,3:19:13,1
a,north,leftType,3:19:16,0
a,north,straightType,3:21:42,5
a,north,leftType,3:21:45,0
a,north,straightType,3:24:11,1
a,north,leftType,3:24:14,0
a,north,straightType,3:26:40,3
a,north,leftType,3:26:43,0
a,north,straightType,3:29:09,5
a,north,leftType,3:29:12,0
a,north,straightType,3:31:38,0
a,north,leftType,3:31:41,0
a,north,straightType,3:34:07,0
a,north,leftType,3:34:10,0
a,north,straightType,3:36:37,5
a,north,leftType,3:36:39,0
a,north,straightType,3:39:05,4
a,north,leftType,3:39:08,0
a,north,straightType,3:41:34,2
a,north,leftType,3:41:37,0
a,north,straightType,3:44:03,2
a,north,leftType,3:44:06,0
a,north,straightType,3:46:32,4
a,north,leftType,3:46:35,1
a,north,straightType,3:49:01,6
a,north,leftType,3:49:04,0
a,north,straightType,3:51:30,6
a,north,leftType,3:51:33,0
a,north,straightType,3:54:00,6
a,north,leftType,3:54:02,0
a,north,straightType,3:56:28,1
a,north,leftType,3:56:31,0
a,north,straightType,3:58:57,4
a,north,leftType,3:59:00,0
a,north,straightType,4:01:27,3
a,north,leftType,4:01:29,1
a,north,straightType,4:03:55,2
a,north,leftType,4:03:58,2
a,north,straightType,4:06:24,5
a,north,leftType,4:06:27,0
a,north,straightType,4:08:54,4
a,north,leftType,4:08:56,0
a,north,straightType,4:11:22,3
a,north,leftType,4:11:25,0
a,north,straightType,4:13:51,1
a,north,leftType,4:13:54,0
a,north,straightType,4:16:20,5
a,north,leftType,4:16:23,0
a,north,straightType,4:18:49,3
a,north,leftType,4:18:52,0
a,north,straightType,4:21:19,5
a,north,leftType,4:21:21,0
a,north,straightType,4:23:47,1
a,north,leftType,4:23:50,1
a,north,straightType,4:26:17,3
a,north,leftType,4:26:19,0
a,north,straightType,4:28:45,1
a,north,leftType,4:28:48,1
a,north,straightType,4:31:15,0
a,north,leftType,4:31:17,0
a,north,straightType,4:33:43,5
a,north,leftType,4:33:46,0
a,north,straightType,4:36:12,3
a,north,leftType,4:36:15,0
a,north,straightType,4:38:41,2
a,north,leftType,4:38:44,0
a,north,straightType,4:41:10,3
a,north,leftType,4:41:13,0
a,north,straightType,4:43:39,1
a,north,leftType,4:43:42,0
a,north,straightType,4:46:08,1
a,north,leftType,4:46:11,0
a,north,straightType,4:48:37,2
a,north,leftType,4:48:40,1
a,north,straightType,4:51:06,1
a,north,leftType,4:51:09,0
a,north,straightType,4:53:36,4
a,north,leftType,4:53:38,0
a,north,straightType,4:56:04,3
a,north,leftType,4:56:07,0
a,north,straightType,4:58:33,3
a,north,leftType,4:58:36,0
a,north,straightType,5:01:02,3
a,north,leftType,5:01:05,0
a,north,straightType,5:03:31,2
a,north,leftType,5:03:34,0
a,north,straightType,5:06:00,1
a,north,leftType,5:06:03,0
a,north,straightType,5:08:29,3
a,north,leftType,5:08:32,0
a,north,straightType,5:10:58,1
a,north,leftType,5:11:01,0
a,north,straightType,5:13:27,0
a,north,leftType,5:13:30,0
a,north,straightType,5:15:57,0
a,north,leftType,5:15:59,0
a,north,straightType,5:18:25,2
a,north,leftType,5:18:28,0
a,north,straightType,5:20:54,3
a,north,leftType,5:20:57,1
a,north,straightType,5:23:23,1
a,north,leftType,5:23:26,0
a,north,straightType,5:25:52,4
a,north,leftType,5:25:55,0
a,north,straightType,5:28:21,3
a,north,leftType,5:28:24,0
a,north,straightType,5:30:50,3
a,north,leftType,5:30:53,1
a,north,straightType,5:33:20,4
a,north,leftType,5:33:22,1
a,north,straightType,5:35:49,2
a,north,leftType,5:35:51,0
a,north,straightType,5:38:18,0
a,north,leftType,5:38:20,0
a,north,straightType,5:40:46,7
a,north,leftType,5:40:49,0
a,north,straightType,5:43:16,2
a,north,leftType,5:43:18,0
a,north,straightType,5:45:44,3
a,north,leftType,5:45:47,0
a,north,straightType,5:48:13,3
a,north,leftType,5:48:16,2
a,north,straightType,5:50:43,1
a,north,leftType,5:50:45,1
a,north,straightType,5:53:11,1
a,north,leftType,5:53:14,1
a,north,straightType,5:55:40,4
a,north,leftType,5:55:43,0
a,north,straightType,5:58:09,4
a,north,leftType,5:58:12,1
a,north,straightType,6:00:38,2
a,north,leftType,6:00:41,0
a,north,straightType,6:03:07,2
a,north,leftType,6:03:10,1
a,north,straightType,6:05:36,3
a,north,leftType,6:05:39,0
a,north,straightType,6:08:06,5
a,north,leftType,6:08:08,0
a,north,straightType,6:10:35,2
a,north,leftType,6:10:37,1
a,north,straightType,6:13:04,6
a,north,leftType,6:13:06,1
a,north,straightType,6:15:32,4
a,north,leftType,6:15:35,0
a,north,straightType,6:18:02,2
a,north,leftType,6:18:04,0
a,north,straightType,6:20:30,4
a,north,leftType,6:20:33,0
a,north,straightType,6:22:59,5
a,north,leftType,6:23:02,1
a,north,straightType,6:25:28,6
a,north,leftType,6:25:31,0
a,north,straightType,6:27:57,1
a,north,leftType,6:28:00,1
a,north,straightType,6:30:26,2
a,north,leftType,6:30:29,0
a,north,straightType,6:32:55,8
a,north,leftType,6:32:58,0
a,north,straightType,6:35:29,3
a,north,leftType,6:35:31,0
a,north,straightType,6:38:04,2
a,north,leftType,6:38:06,0
a,north,straightType,6:40:38,7
a,north,leftType,6:40:41,0
a,north,straightType,6:43:13,6
a,north,leftType,6:43:16,0
a,north,straightType,6:45:48,8
a,north,leftType,6:45:51,1
a,north,straightType,6:48:23,7
a,north,leftType,6:48:26,2
a,north,straightType,6:50:58,2
a,north,leftType,6:51:33,0
a,north,straightType,6:53:36,9
a,north,leftType,6:53:41,1
a,north,straightType,6:56:11,8
a,north,straightType,6:58:59,13
a,north,leftType,7:39:12,13
a,north,straightType,7:39:12,20
a,north,leftType,7:41:02,2
a,north,straightType,7:41:02,14
a,north,leftType,7:44:08,4
a,north,straightType,7:44:08,14
a,north,leftType,7:47:14,1
a,north,straightType,7:47:14,17
a,north,leftType,7:50:20,2
a,north,straightType,7:50:20,15
a,north,leftType,7:53:26,3
a,north,straightType,7:53:26,16
a,north,leftType,7:56:32,3
a,north,straightType,7:56:32,17
a,north,leftType,7:59:37,1
a,north,straightType,7:59:37,17
a,north,leftType,8:02:43,4
a,north,straightType,8:02:43,18
a,north,leftType,8:05:42,5
a,north,straightType,8:05:42,16
a,north,leftType,8:08:46,4
a,north,straightType,8:08:46,23
a,north,leftType,8:11:51,2
a,north,straightType,8:11:52,21
a,north,leftType,8:14:56,6
a,north,straightType,8:14:57,18
a,north,leftType,8:18:01,4
a,north,straightType,8:18:01,30
a,north,leftType,8:21:07,6
a,north,straightType,8:21:07,23
a,north,leftType,8:24:11,5
a,north,straightType,8:24:11,26
a,north,leftType,8:27:16,6
a,north,straightType,8:27:16,26
a,north,leftType,8:30:21,5
a,north,straightType,8:30:21,32
a,north,leftType,8:33:27,6
a,north,straightType,8:33:27,26
a,north,leftType,8:36:31,5
a,north,straightType,8:36:31,21
a,north,leftType,8:39:34,3
a,north,straightType,8:39:36,33
a,north,leftType,8:42:41,5
a,north,straightType,8:42:41,24
a,north,leftType,8:45:44,4
a,north,straightType,8:45:46,27
a,north,leftType,8:48:49,7
a,north,straightType,8:48:52,25
a,north,leftType,8:51:54,4
a,north,straightType,8:51:56,25
a,north,leftType,8:54:59,3
a,north,straightType,8:54:59,38
a,north,leftType,8:58:04,5
a,north,straightType,8:58:06,29
a,north,leftType,9:01:09,7
a,north,straightType,9:01:11,31
a,north,leftType,9:04:16,4
a,north,straightType,9:04:18,32
a,north,leftType,9:07:00,6
a,north,straightType,9:07:02,15
a,north,leftType,9:09:44,5
a,north,straightType,9:09:46,23
a,north,leftType,9:12:28,0
a,north,straightType,9:12:28,26
a,north,leftType,9:15:12,2
a,north,straightType,9:15:14,26
a,north,leftType,9:17:56,5
a,north,straightType,9:17:56,26
a,north,leftType,9:20:40,5
a,north,straightType,9:20:40,33
a,north,leftType,9:23:24,5
a,north,straightType,9:23:24,32
a,north,leftType,9:26:08,2
a,north,straightType,9:26:08,27
a,north,leftType,9:28:52,2
a,north,straightType,9:28:52,24
a,north,leftType,9:31:36,2
a,north,straightType,9:31:36,25
a,north,leftType,9:34:20,5
a,north,straightType,9:34:20,26
a,north,leftType,9:37:04,3
a,north,straightType,9:37:07,36
a,north,leftType,9:39:48,4
a,north,straightType,9:39:48,30
a,north,straightType,9:42:31,29
a,north,leftType,9:42:32,2
a,north,leftType,9:45:16,5
a,north,straightType,9:45:16,22
a,north,leftType,9:48:00,4
a,north,straightType,9:48:02,34
a,north,straightType,9:50:44,32
a,north,leftType,9:53:28,7
a,north,straightType,9:53:28,23
a,north,leftType,9:56:12,2
a,north,straightType,9:56:17,32
a,north,straightType,9:58:56,19
a,north,leftType,9:58:57,3
a,north,straightType,10:01:39,25
a,north,straightType,10:04:27,27
a,north,straightType,10:07:24,26
a,north,straightType,10:10:20,18
a,north,straightType,10:13:17,26
a,north,straightType,10:16:14,30
a,north,straightType,10:19:11,23
a,north,straightType,10:22:09,31
a,north,straightType,10:25:06,23
a,north,straightType,10:28:03,36
a,north,straightType,10:31:00,23
a,north,straightType,10:33:57,17
a,north,straightType,10:39:51,49
a,north,straightType,10:42:49,18
a,north,straightType,10:45:45,17
a,north,straightType,10:48:41,33
a,north,straightType,10:51:38,26
a,north,straightType,10:54:35,26
a,north,straightType,10:57:32,27
a,north,straightType,11:00:30,17
a,north,straightType,11:03:28,24
a,north,straightType,11:09:20,54
a,north,straightType,11:12:18,27
a,north,straightType,11:15:15,34
a,north,straightType,11:18:12,22
a,north,straightType,11:21:09,22
a,north,straightType,11:24:06,32
a,north,straightType,11:27:03,34
a,north,straightType,11:38:52,123
a,north,straightType,11:41:49,31
a,north,straightType,11:44:44,23
a,north,straightType,11:47:42,33
a,north,straightType,11:50:39,38
a,north,straightType,11:53:36,38
a,north,straightType,11:56:33,28
a,north,straightType,11:59:30,28
a,north,straightType,12:02:27,31
a,north,straightType,12:05:25,26
a,north,straightType,12:08:24,35
a,north,straightType,12:11:23,41
a,north,straightType,12:38:16,233
a,north,straightType,12:50:12,99
a,north,straightType,12:53:09,22
a,north,straightType,12:59:07,50
a,north,straightType,13:02:06,26
a,north,straightType,13:05:05,25
a,north,straightType,13:08:05,17
a,north,straightType,13:11:03,20
a,north,straightType,13:14:02,27
a,north,straightType,13:17:02,28
a,north,straightType,13:20:00,20
a,north,straightType,13:28:57,77
a,north,straightType,13:31:56,30
a,north,straightType,13:49:50,163
a,north,straightType,13:58:48,75
a,north,straightType,14:01:47,32
a,north,straightType,14:04:40,24
a,north,straightType,14:07:34,25
a,north,straightType,14:10:28,29
a,north,straightType,14:13:22,16
a,north,straightType,14:16:16,20
a,north,leftType,14:16:18,126
a,north,straightType,14:19:10,25
a,north,straightType,14:22:04,32
a,north,straightType,14:24:58,29
a,north,straightType,14:27:52,19
a,north,straightType,14:30:46,26
a,north,straightType,14:33:40,35
a,north,straightType,14:36:34,27
a,north,straightType,14:39:28,27
a,north,straightType,14:42:22,30
a,north,straightType,14:45:16,23
a,north,leftType,14:48:10,42
a,north,straightType,14:48:10,38
a,north,leftType,14:51:04,4
a,north,straightType,14:51:04,34
a,north,straightType,14:53:58,32
a,north,leftType,14:54:00,2
a,north,straightType,14:56:52,19
a,north,straightType,14:59:46,29
a,north,straightType,15:02:40,29
a,north,leftType,15:05:34,13
a,north,straightType,15:05:34,27
a,north,straightType,15:08:28,31
a,north,leftType,15:08:29,2
a,north,straightType,15:11:22,37
a,north,leftType,15:14:16,7
a,north,straightType,15:14:16,27
a,north,leftType,15:17:10,3
a,north,straightType,15:17:10,31
a,north,leftType,15:20:04,5
a,north,straightType,15:20:04,22
a,north,leftType,15:22:58,4
a,north,straightType,15:22:58,17
a,north,leftType,15:25:52,3
a,north,straightType,15:25:52,29
a,north,leftType,15:28:46,2
a,north,straightType,15:28:46,23
a,north,leftType,15:31:40,3
a,north,straightType,15:31:43,36
a,north,leftType,15:34:34,2
a,north,straightType,15:34:34,35
a,north,leftType,15:37:28,2
a,north,straightType,15:37:28,29
a,north,leftType,15:40:22,1
a,north,straightType,15:40:22,21
a,north,leftType,15:43:16,2
a,north,straightType,15:43:17,20
a,north,leftType,15:46:10,4
a,north,straightType,15:46:10,26
a,north,leftType,15:49:04,1
a,north,straightType,15:49:05,30
a,north,leftType,15:51:58,2
a,north,straightType,15:52:00,29
a,north,leftType,15:54:52,5
a,north,straightType,15:54:55,27
a,north,leftType,15:57:46,5
a,north,straightType,15:57:47,33
a,north,leftType,16:00:40,4
a,north,straightType,16:00:40,26
a,north,leftType,16:03:34,5
a,north,straightType,16:03:37,29
a,north,leftType,16:06:28,3
a,north,straightType,16:06:31,25
a,north,leftType,16:09:22,3
a,north,straightType,16:09:25,26
a,north,leftType,16:12:17,9
a,north,straightType,16:12:19,37
a,north,straightType,16:15:13,19
a,north,leftType,16:15:15,2
a,north,leftType,16:18:07,2
a,north,straightType,16:18:07,28
a,north,leftType,16:21:00,2
a,north,straightType,16:21:01,26
a,north,leftType,16:23:52,4
a,north,straightType,16:23:55,35
a,north,leftType,16:26:46,2
a,north,straightType,16:26:49,28
a,north,leftType,16:29:43,4
a,north,straightType,16:29:43,34
a,north,leftType,16:32:37,4
a,north,straightType,16:32:37,24
a,north,leftType,16:35:36,7
a,north,straightType,16:35:36,22
a,north,leftType,16:38:35,4
a,north,straightType,16:38:35,33
a,north,leftType,16:41:34,6
a,north,straightType,16:41:34,25
a,north,leftType,16:44:33,6
a,north,straightType,16:44:33,32
a,north,leftType,16:47:32,3
a,north,straightType,16:47:32,32
a,north,leftType,16:50:31,3
a,north,straightType,16:50:31,31
a,north,leftType,16:53:30,6
a,north,straightType,16:53:30,26
a,north,leftType,16:56:29,2
a,north,straightType,16:56:29,23
a,north,leftType,16:59:28,4
a,north,straightType,16:59:28,22
a,north,leftType,17:02:27,4
a,north,straightType,17:02:27,27
a,north,leftType,17:05:26,6
a,north,straightType,17:05:26,32
a,north,leftType,17:08:25,5
a,north,straightType,17:08:25,26
a,north,leftType,17:11:24,1
a,north,straightType,17:11:24,26
a,north,leftType,17:14:23,2
a,north,straightType,17:14:23,25
a,north,straightType,17:44:31,17
a,north,straightType,17:47:28,2
a,north,straightType,17:47:32,0
a,north,straightType,17:50:24,3
a,north,straightType,17:50:35,0
a,north,straightType,17:50:58,0
a,north,straightType,17:51:57,0
a,north,straightType,17:53:14,9
a,north,straightType,17:53:23,0
a,north,straightType,17:53:35,0
a,north,straightType,17:53:43,0
a,north,straightType,17:54:00,0
a,north,straightType,17:54:05,0
a,north,straightType,17:54:10,0
a,north,straightType,17:54:25,0
a,north,straightType,17:54:31,0
a,north,straightType,17:54:45,0
a,north,straightType,17:54:54,0
a,north,straightType,17:56:10,22
a,north,leftType,17:56:26,17
a,north,straightType,17:59:10,40
a,north,leftType,18:00:52,6
a,north,straightType,18:02:04,47
a,north,leftType,18:02:10,5
a,north,straightType,18:05:04,35
a,north,leftType,18:05:07,8
a,north,straightType,18:08:03,40
a,north,leftType,18:08:05,9
a,north,straightType,18:11:01,45
a,north,leftType,18:11:04,3
a,north,straightType,18:14:01,48
a,north,leftType,18:14:03,5
a,north,straightType,18:16:59,41
a,north,leftType,18:17:02,8
a,north,straightType,18:19:58,41
a,north,leftType,18:20:01,11
a,north,straightType,18:22:57,53
a,north,leftType,18:23:00,7
a,north,straightType,18:25:56,48
a,north,leftType,18:25:59,5
a,north,straightType,18:28:55,52
a,north,leftType,18:28:58,9
a,north,straightType,18:31:54,39
a,north,leftType,18:31:57,4
a,north,straightType,18:34:53,48
a,north,leftType,18:34:56,3
a,north,straightType,18:37:52,41
a,north,leftType,18:37:55,3
a,north,straightType,18:40:51,43
a,north,leftType,18:40:54,4
a,north,straightType,18:43:50,45
a,north,leftType,18:43:53,6
a,north,straightType,18:46:37,35
a,north,leftType,18:46:40,5
a,north,straightType,18:49:24,33
a,north,leftType,18:49:27,3
a,north,straightType,18:52:11,40
a,north,leftType,18:52:14,5
a,north,straightType,18:54:58,46
a,north,leftType,18:55:01,2
a,north,straightType,18:57:45,46
a,north,leftType,18:57:48,3
a,north,straightType,19:00:32,47
a,north,leftType,19:00:35,9
a,north,straightType,19:03:19,43
a,north,leftType,19:03:22,5
a,north,straightType,19:06:06,41
a,north,leftType,19:06:09,10
a,north,straightType,19:08:53,36
a,north,leftType,19:08:56,2
a,north,straightType,19:11:40,28
a,north,leftType,19:11:43,5
a,north,straightType,19:14:27,27
a,north,leftType,19:14:30,0
a,north,straightType,19:17:14,26
a,north,leftType,19:17:17,7
a,north,straightType,19:20:01,34
a,north,leftType,19:20:04,6
a,north,straightType,19:22:48,28
a,north,leftType,19:22:51,4
a,north,straightType,19:25:35,25
a,north,leftType,19:25:38,2
a,north,straightType,19:28:22,33
a,north,leftType,19:28:25,5
a,north,straightType,19:31:09,30
a,north,leftType,19:31:12,3
a,north,straightType,19:33:56,42
a,north,leftType,19:33:59,6
a,north,straightType,19:36:43,31
a,north,leftType,19:36:46,4
a,north,straightType,19:39:30,38
a,north,leftType,19:39:33,6
a,north,straightType,19:42:18,34
a,north,leftType,19:42:20,5
a,north,straightType,19:45:04,32
a,north,leftType,19:45:06,3
a,north,straightType,19:47:51,27
a,north,leftType,19:47:54,3
a,north,straightType,19:50:38,28
a,north,leftType,19:50:41,1
a,north,straightType,19:53:25,31
a,north,leftType,19:53:28,3
a,north,straightType,19:56:12,28
a,north,leftType,19:56:14,4
a,north,straightType,19:58:59,26
a,north,leftType,19:59:01,5
a,north,straightType,20:01:46,24
a,north,leftType,20:01:48,3
a,north,straightType,20:04:33,22
a,north,leftType,20:04:36,3
a,north,straightType,20:07:20,24
a,north,leftType,20:07:23,3
a,north,straightType,20:10:07,29
a,north,leftType,20:10:09,2
a,north,straightType,20:12:54,22
a,north,leftType,20:12:56,2
a,north,straightType,20:15:41,21
a,north,leftType,20:15:43,3
a,north,straightType,20:18:28,19
a,north,leftType,20:18:30,5
a,north,straightType,20:21:15,36
a,north,leftType,20:21:17,5
a,north,straightType,20:24:03,34
a,north,leftType,20:24:04,3
a,north,straightType,20:26:49,28
a,north,leftType,20:26:51,4
a,north,straightType,20:29:36,17
a,north,leftType,20:29:39,1
a,north,straightType,20:32:24,24
a,north,leftType,20:32:25,5
a,north,straightType,20:35:10,15
a,north,leftType,20:35:12,3
a,north,straightType,20:37:58,27
a,north,leftType,20:37:59,1
a,north,straightType,20:40:44,12
a,north,leftType,20:40:46,3
a,north,straightType,20:43:31,26
a,north,leftType,20:43:33,2
a,north,straightType,20:46:18,29
a,north,leftType,20:46:20,1
a,north,straightType,20:49:06,15
a,north,leftType,20:49:08,3
a,north,straightType,20:51:52,17
a,north,leftType,20:51:54,4
a,north,straightType,20:54:39,24
a,north,leftType,20:54:41,6
a,north,straightType,20:57:26,23
a,north,leftType,20:57:28,2
a,north,leftType,21:00:15,3
a,north,straightType,21:00:15,28
a,north,straightType,21:03:00,25
a,north,leftType,21:03:02,4
a,north,straightType,21:05:47,22
a,north,leftType,21:05:49,0
a,north,straightType,21:08:34,18
a,north,leftType,21:08:36,3
a,north,straightType,21:11:21,28
a,north,leftType,21:11:23,2
a,north,straightType,21:14:08,31
a,north,leftType,21:14:10,3
a,north,straightType,21:16:55,21
a,north,leftType,21:16:57,4
a,north,straightType,21:19:42,20
a,north,leftType,21:19:44,6
a,north,straightType,21:22:29,27
a,north,leftType,21:22:31,4
a,north,straightType,21:25:16,28
a,north,leftType,21:25:18,4
a,north,straightType,21:28:03,20
a,north,leftType,21:28:05,3
a,north,straightType,21:30:50,18
a,north,leftType,21:30:52,3
a,north,straightType,21:33:37,32
a,north,leftType,21:33:39,7
